id,company_name,amount_in_dinars,project_title,duration,date,wilaya,commune,cancelled,cancellation_reason,source_post_id,source_link,source_image_url
115,مؤسسة أشغال البناء والري والأشغال العمومية قرفي بلال تاجنانت,"1.032.325,00",صيانة مقر البلدية (الأجنحة الصحية),ثلاثة (03) أشهر,31 أوت 2025,ميلة,تاجنانت,0,,741120848682687,https://www.facebook.com/permalink.php?story_fbid=pfbid0aLiLh4vghPuUehNySrPRfvqdhgCZnsbzjeBfYEmZbdNZ1d3zVph7PdySQ7wjjyfYl&id=100083543343398,https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-6/539927616_741120712016034_736891729707531585_n.jpg?stp=dst-jpg_tt6&cstp=mx1466x2048&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=pNJKA1BSgScQ7kNvwHFx-xt&_nc_oc=AdqKH0_pEnMGpaIx6HR7fUL78zlkpm5NqYypzU032guJ2G5oVQqFf1Kde0OGXjIj60ExTs7wu6U15fsVG5o4nJ6W&_nc_zt=23&_nc_ht=scontent-mia3-2.xx&_nc_gid=C2p0YJRBHYe9IqbU608WhQ&_nc_ss=72289&oh=00_AQA1_qzVvxg5e4QQQuVmdBkJEvTeBAZhS7rJU9vOt31S_Q&oe=6A600E5D
116,شركة تضامن قرماط وشركانه الرواشد,"9.622.340,00",إتمام صيانة الطريق البلدي رقم 02 الرابط بين تاجنانت - اولاد خلوف ابتداءا من تقاطع السكة الحديدية على مسافة 1.4 كلم,03 اشهر,31 اوت 2025,ميلة,تاجنانت,0,,741120848682687,https://www.facebook.com/permalink.php?story_fbid=pfbid0aLiLh4vghPuUehNySrPRfvqdhgCZnsbzjeBfYEmZbdNZ1d3zVph7PdySQ7wjjyfYl&id=100083543343398,https://scontent-mia5-1.xx.fbcdn.net/v/t39.30808-6/541436566_741120688682703_5384806039028635079_n.jpg?stp=dst-jpg_tt6&cstp=mx1472x2048&ctp=s590x590&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=JqBP6d1cmmcQ7kNvwF4kJ50&_nc_oc=AdofHpan8SK2XyA2mLIR4hbx7gK1kqncUjY7yD5JQO0d_r2X_zpcZlf4PSjyIju_HEinWDrgN1bOgr7Eo-AVKrEs&_nc_zt=23&_nc_ht=scontent-mia5-1.xx&_nc_gid=C2p0YJRBHYe9IqbU608WhQ&_nc_ss=72289&oh=00_AQCmm7fEzEYc-8zT2-L3K-TviWPmawyTeeVXmKDnmlg3Zw&oe=6A6010FC
117,تجارة بالجملة لعتاد الإعلام الآلي و آلات المكتب ، لواحقها و مستلزماتها – حسام بوعكاز عين أزال – سطيف,"4.864.244,00",تجهيز المصلحة البيومترية,30 يوم,27 اوت 2025,ميلة,تاجنانت,0,,738289248965847,https://www.facebook.com/permalink.php?story_fbid=pfbid035TD5tphq7RAPeFLda8qhN8zS9PojvjxFoD26RWiv38unK3z4DjTpZB9u8ELagtwBl&id=100083543343398,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/538757032_738289108965861_996340937957900103_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=QS9RgXvvpr4Q7kNvwGg44dp&_nc_oc=Adp1DIiBx1Rocd_E1isoJGx8s6jhzLMQz-rVsmhrHpqn3aJxVbv7bCSYNyRVpfjyA8c&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=FVnKw_Td55s0XUaV6pDhuw&_nc_ss=72289&oh=00_AQDU-Ezvf10qIjOogeKhb15CTeA89TE7doGtOGIpuZx7lg&oe=6A600366
118,مؤسسة الأشغال العمومية والري عمار شرابيط سطيف,"993.650,00",ربط تنقيب SP1BIS بخزان 200 م3 للتجمع السكاني غرزولي,20 يوم,30 جويلية 2025,ميلة,تاجنانت,1,عدم إمضاء الاتفاقية من طرف المتعامل المتعاقد,716275284500577,https://www.facebook.com/permalink.php?story_fbid=pfbid02X496nxNhRT57H8LdqtR9U58Ty7vpbAyUZ3eW5iW4v7m6oMV9FiAfHJRnMdEiKXTUl&id=100083543343398,https://scontent-dfw6-2.xx.fbcdn.net/v/t39.30808-6/525651896_716274564500649_2968538531315885717_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=pKRINQmJq-8Q7kNvwHqvkVM&_nc_oc=AdpkBI-o2Znd2CEXF4CstuWV030MVJBHfWiPRSFIkJXdTHU9_73YXocSUQn7cg5JqiM&_nc_zt=23&_nc_ht=scontent-dfw6-2.xx&_nc_gid=Td0uEb7VzSGeQgJFHyBPSw&_nc_ss=72289&oh=00_AQBbsbbwRML9sUjggLvXB941T9T32slDhVcc_WcsyZ8bJg&oe=6A600FC0
119,شركة تضامن قرماط وشركائه الرواشد,"11.795.399,00",تهيئة الشارع الممتد من مدرسة 11 ديسمبر إلى غاية الطريق المزدوج خطاط احمد,03 أشهر,19 اوت 2025,ميلة,تاجنة,0,,731873612940744,https://www.facebook.com/permalink.php?story_fbid=pfbid02q7TyKmvUKwVuZgUiN7ciEBQfHtWdrvMHyqXyBYqLz3BWBS4bzRrKh882e6xqSrZwl&id=100083543343398,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/536269574_731873382940767_896785109553665972_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=uK9UQPxq_0cQ7kNvwE_ymyF&_nc_oc=Adpkm77rHxuWWLlNC6CRWjx5wQwsi83C0ZELyTkzKsEichNXjM7kyrEUNP7T91b2SQE&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&_nc_gid=VkDj-hBaloZ9sBwWTdbMmw&_nc_ss=72289&oh=00_AQAumZToF8ovKM86pB7RKB9GY-O6K8t_0ZhAiOyd-rRf1w&oe=6A600D48
120,ش ذ م بن لعريبي لأشغال الطرق ميلة,"7.630.280,00",انجاز الإشارات المرورية الضوئية (بمفترق الطرق المحاذي لمدرسة 11 ديسمبر),30 يوم,18 اوت 2025,ميلة,تاجنانت,0,,731873612940744,https://www.facebook.com/permalink.php?story_fbid=pfbid02q7TyKmvUKwVuZgUiN7ciEBQfHtWdrvMHyqXyBYqLz3BWBS4bzRrKh882e6xqSrZwl&id=100083543343398,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/536283741_731873302940775_2251531317838826654_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=mLB5-FfvPOAQ7kNvwGssywf&_nc_oc=AdrCYjcJxVh2X8QBDXjWQC9x4k8sD9QdZ0RolTxNBRb4AR-aALNvibULGqsj6pRXgb0&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&_nc_gid=VkDj-hBaloZ9sBwWTdbMmw&_nc_ss=72289&oh=00_AQCV_l2W4Z2pdyeXkcvkdv2ZX2MOeW4kTHkqYbcrvllgTQ&oe=6A601AC3
121,م.ش.و.ذ.م.م بوراس عبد السلام للأشغال العمومية تاجنانت,"1.594.600,00",صيانة و تهيئة المساحات الخضراء,سنة 2025,18 اوت 2025,ميلة,تاجنانت,0,,731873612940744,https://www.facebook.com/permalink.php?story_fbid=pfbid02q7TyKmvUKwVuZgUiN7ciEBQfHtWdrvMHyqXyBYqLz3BWBS4bzRrKh882e6xqSrZwl&id=100083543343398,https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-6/536272773_731873359607436_6754339100031083784_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=CinKAz4rrtQQ7kNvwFFRiZH&_nc_oc=Ado3kBGnfehZNFU7VKSb5BBxb2nrByo-c5cBc9_bnmcYzh2wheJBsfagtZdTkdD0WlE&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&_nc_gid=VkDj-hBaloZ9sBwWTdbMmw&_nc_ss=72289&oh=00_AQDKbFv7C8buSvY2CAHRA7Eo9e0tt21J4zNLGN1HuqUUyQ&oe=6A6016A4
122,ش ذ م م إي زاد دي تاك شلغوم العيد,"3.082.100,00",اقتناء وتركيب كاميرات المراقبة (مصلحة الشؤون الاجتماعية، حضيرة البلدية، الملحق البلدي هواري بومدين),20 يوم,24 جويلية 2025,ميلة,تاجنانت,1,,713775958083843,https://www.facebook.com/permalink.php?story_fbid=pfbid0hX8Ztc6EjT3ApucD1tKdiXx6AZXAXJkY7NMZRoTNMWFGpCn2yNXVd99fZLgKsu6ul&id=100083543343398,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/524309601_713775671417205_5725567083687178409_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=pHkuX7jEF5EQ7kNvwGxZyZz&_nc_oc=Adqp7K_H6FI5TsC-wJDlqrYuunXrT8MklDQNZWpiaxcWRU0nHOu-lTZQbnlPaWRE8kg&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=1Zq48fuA5u6vTQGh_dHAfA&_nc_ss=72289&oh=00_AQCahNER_lckhbSkDAbNmB1ZPp-jrOCe7pvkB1ryJArHZw&oe=6A601A07
123,م ذ ش و ذ م م يحي احمد تاجنةت,"11.830.980,00",صيانة الطريق المزدوج ابتداءا من مدرسة جمعون عيسى إلى غاية طريق الوزن الثقيل ش 1,شهرين,12/08/2025,ميلة,تاجنانت,0,,726264660168306,https://www.facebook.com/permalink.php?story_fbid=pfbid023xAphkiiUAwaE7BqAPePHEVqWtPVP62qGmtZcR7GTTg74qdzs19KkrwfozS66rLjl&id=100083543343398,https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-6/531308853_726264540168318_5951330173900995597_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=fDpAJFF8-agQ7kNvwEhtK9i&_nc_oc=Adryj7QM1Y0VgRW1mrkzqdW5QKujUAQ544Om6PjzsVqS74K58xsoPRfOaP_jDq5XDRk&_nc_zt=23&_nc_ht=scontent-atl3-2.xx&_nc_gid=0nPy2CU4VgNsbHN2BTUJtQ&_nc_ss=7c289&oh=00_AQDwVo5U08kgShdba-j6jzU8jgmJph89FvwrZkL-kse0JA&oe=6A6003F0
124,شركة التضامن عزام ذباح سطيف,5.833.261.00,صيانة قاعات العلاج ( مشتى فيض نافع، مشتى بلخير),120 يوم,2025/08/12,ميلة,تاجنانت,0,,726264660168306,https://www.facebook.com/permalink.php?story_fbid=pfbid023xAphkiiUAwaE7BqAPePHEVqWtPVP62qGmtZcR7GTTg74qdzs19KkrwfozS66rLjl&id=100083543343398,https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-6/530904956_726264483501657_693259204688611208_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=AA0xHYxDOP8Q7kNvwGKekwm&_nc_oc=AdoxowMokrCqw9MtmnZVddyXSdG30ebqv0CgO7BBB60eNzXWc4PmDt6EdBWpQkNQ-e4&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=0nPy2CU4VgNsbHN2BTUJtQ&_nc_ss=7c289&oh=00_AQCScxWPr2HF97-E5JTGFHmjEHrJipxPLKogktjDpdTOcA&oe=6A6003D8
125,ف ذ م م العزيمة للأشغال العمومية العامة,"32.539.300,50",تهيئة شوارع بحي 20 أوت,04 أشهر,10/08/2025,المسيلة,تليلات,0,,724955926965846,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZQSAXtHS2aztbwKriTKXmv5sY2Y6CDGzqt8FCLiN2QtARJCyhBFHCQLfWfCLDftXl&id=100083543343398,https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/529843158_724955716965867_6972386319304084735_n.jpg?stp=dst-jpg_tt6&cstp=mx526x802&ctp=s526x802&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=iHe3dKz1HIwQ7kNvwFwbHm9&_nc_oc=AdrJ4PEWuiaCxp9tTsJxn7-aWS8HHUklD2Ynd9NM0wVGQI9FoFFQq-_EcKAVeSI-F_g&_nc_zt=23&_nc_ht=scontent-atl3-1.xx&_nc_gid=oS0GKwF4DWEFSw852Hkb4A&_nc_ss=72289&oh=00_AQCsccYMPnv-KcC5Oz25FI5e8TCN0iL5DT_qO9v0vwC9wQ&oe=6A6016D4
126,م ش و ذ م م بوراس عبد السلام تاجنانت,"5.640.600,00",إعادة الاعتبار للمساحات الخضراء,شهران,05 اوت 2025,ميلة,تاجنانت,0,,720857320709040,https://www.facebook.com/permalink.php?story_fbid=pfbid02iqU713kYEFRNTiK8fyW335oto6frT41BYaQ6gN8ufjSGYe5GEQUC3XzRe1uLCBJ6l&id=100083543343398,https://scontent-sea5-1.xx.fbcdn.net/v/t39.30808-6/528380013_720857307375708_1509238210743733146_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=RgwApv0hHSwQ7kNvwG65C0U&_nc_oc=AdqAt0e4gkhTu0VgACPW2l9l4H4GYl4c4cdU2Vx0VP2Ge4qVBSKwouSrc5UTu1awvOg&_nc_zt=23&_nc_ht=scontent-sea5-1.xx&_nc_gid=w2FWkqXhClNcqADi-BmpWw&_nc_ss=72289&oh=00_AQD7jhMa3K7_rk3L-TI_0ze7j8bIVIwySFrBJJjY-S1jxw&oe=6A600870
127,م ذ ش و ذ م م سايلين انرجي العلمة,"5.190.780,00",إتمام صيانة و تجديد الإنارة العمومية على مستوى بلدية تاجنة,سنة 2025,04 اوت 2025,ميلة,تاجنة,0,,720203187441120,https://www.facebook.com/permalink.php?story_fbid=pfbid0TXvFrRZQeEFU3pA9ihqnkXDPUCn9DX33iSEtHLBiQafvFMc2Mk7nm2Tzt41PEK7Ql&id=100083543343398,https://scontent-msp1-1.xx.fbcdn.net/v/t39.30808-6/527798225_720203037441135_1844129259595439327_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=8af_HaNC8yEQ7kNvwESp56_&_nc_oc=Adpk12iuZ7PmOhsLWUGwFOt4VEvo4zkiqtnTD82NyVzjJ7rDgu_Ig8m3juSNBPSrhuo&_nc_zt=23&_nc_ht=scontent-msp1-1.xx&_nc_gid=uhEE1yWadg9mrvbWnjb2LA&_nc_ss=72289&oh=00_AQC12zxZdXtvN5Un-WNei3fJKKBgELiyTmkmOPkQgLIN5Q&oe=6A600F53
128,م ذ ش و ذ م م تقوى كونباتي - العلمة,"1.428.000,00",إقتناء و تركيب محرك لسيارة البلدية,10 أيام,04 أوت 2025,ميلة,تاجنانت,0,,720203187441120,https://www.facebook.com/permalink.php?story_fbid=pfbid0TXvFrRZQeEFU3pA9ihqnkXDPUCn9DX33iSEtHLBiQafvFMc2Mk7nm2Tzt41PEK7Ql&id=100083543343398,https://scontent-msp1-1.xx.fbcdn.net/v/t39.30808-6/528065945_720203014107804_6544031130761933658_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=2m3lmPu2olsQ7kNvwGouqoA&_nc_oc=AdrsjUYy1Yaegh39Z21ga9CJjhrhG7ATjPvkyzlLnagVUoXrdPH-UrDqHAYUFbSN8Kc&_nc_zt=23&_nc_ht=scontent-msp1-1.xx&_nc_gid=uhEE1yWadg9mrvbWnjb2LA&_nc_ss=72289&oh=00_AQDqjRxjj1L94nPDgOAmfBf0fJ2pBWlnSHs1EVPHLR7TBw&oe=6A60118B
129,م ذ ش و ذ م م تقوى كونباتي - العلمة,"699.720,00",إقتناء دراجة نارية,60 يوما,04 أوت 2025,ميلة,تاجنانت,0,,720203187441120,https://www.facebook.com/permalink.php?story_fbid=pfbid0TXvFrRZQeEFU3pA9ihqnkXDPUCn9DX33iSEtHLBiQafvFMc2Mk7nm2Tzt41PEK7Ql&id=100083543343398,https://scontent-msp1-1.xx.fbcdn.net/v/t39.30808-6/528065945_720203014107804_6544031130761933658_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=2m3lmPu2olsQ7kNvwGouqoA&_nc_oc=AdrsjUYy1Yaegh39Z21ga9CJjhrhG7ATjPvkyzlLnagVUoXrdPH-UrDqHAYUFbSN8Kc&_nc_zt=23&_nc_ht=scontent-msp1-1.xx&_nc_gid=uhEE1yWadg9mrvbWnjb2LA&_nc_ss=72289&oh=00_AQDqjRxjj1L94nPDgOAmfBf0fJ2pBWlnSHs1EVPHLR7TBw&oe=6A60118B
130,صنع اللافتات الضوئية لوحات إشهارية وملصقات عبد الحق آيت عامر - تاجلتانت -,"3.085.075,00",إقتناء و تركيب لوحات الترقيم الشطر الثاني,60 يوم,04 أوت 2025,ميلة,تاجلتانت,0,,720203187441120,https://www.facebook.com/permalink.php?story_fbid=pfbid0TXvFrRZQeEFU3pA9ihqnkXDPUCn9DX33iSEtHLBiQafvFMc2Mk7nm2Tzt41PEK7Ql&id=100083543343398,https://scontent-msp1-1.xx.fbcdn.net/v/t39.30808-6/527997524_720203054107800_5469125386381889100_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=RDeMxXvqEMMQ7kNvwEGyvFz&_nc_oc=AdrHylLY8HovVMB0YttAsPKrD-hkv4hqOrEjpAE0_On3BkxoNmb8xawLvgXd6uf8qFk&_nc_zt=23&_nc_ht=scontent-msp1-1.xx&_nc_gid=uhEE1yWadg9mrvbWnjb2LA&_nc_ss=72289&oh=00_AQCka0tSMp67eBBCT6i4Luy6BhEBF6IWOVOJfvOlO2vj6w&oe=6A60170C
131,مؤسسة الأشغال العمومية والري بوراغة زكريا احمد راشدي - ميلة,"5.926.200,00",إتمام تدعيم وصيانة قنوات الصرف الصحي والمجاري المائية بمدينة تاجنانت,04 أشهر,30 جويلية 2025,ميلة,تاجنانت,0,,716275284500577,https://www.facebook.com/permalink.php?story_fbid=pfbid02X496nxNhRT57H8LdqtR9U58Ty7vpbAyUZ3eW5iW4v7m6oMV9FiAfHJRnMdEiKXTUl&id=100083543343398,https://scontent-dfw6-2.xx.fbcdn.net/v/t39.30808-6/525651896_716274564500649_2968538531315885717_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=pKRINQmJq-8Q7kNvwHqvkVM&_nc_oc=AdpkBI-o2Znd2CEXF4CstuWV030MVJBHfWiPRSFIkJXdTHU9_73YXocSUQn7cg5JqiM&_nc_zt=23&_nc_ht=scontent-dfw6-2.xx&_nc_gid=Td0uEb7VzSGeQgJFHyBPSw&_nc_ss=72289&oh=00_AQBbsbbwRML9sUjggLvXB941T9T32slDhVcc_WcsyZ8bJg&oe=6A600FC0
132,مؤسسة الأشغال العمومية والري بوراغة زكريا احمد راشدي - ميلة,"919.870,00",ربط الخزان المائي المرتفع 100م3 بمشتة بلخير بشبكة تزويد مجموعة من سكان مشتة فيض مسعودة,شهرين,30 جويلية 2025,ميلة,تاجنانت,0,,716275284500577,https://www.facebook.com/permalink.php?story_fbid=pfbid02X496nxNhRT57H8LdqtR9U58Ty7vpbAyUZ3eW5iW4v7m6oMV9FiAfHJRnMdEiKXTUl&id=100083543343398,https://scontent-dfw6-2.xx.fbcdn.net/v/t39.30808-6/525651896_716274564500649_2968538531315885717_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=pKRINQmJq-8Q7kNvwHqvkVM&_nc_oc=AdpkBI-o2Znd2CEXF4CstuWV030MVJBHfWiPRSFIkJXdTHU9_73YXocSUQn7cg5JqiM&_nc_zt=23&_nc_ht=scontent-dfw6-2.xx&_nc_gid=Td0uEb7VzSGeQgJFHyBPSw&_nc_ss=72289&oh=00_AQBbsbbwRML9sUjggLvXB941T9T32slDhVcc_WcsyZ8bJg&oe=6A600FC0
133,مؤسسة أشغال البناء في مختلف مراحله عوري محمد تاجنانت,"11.706.030,00",انجاز ساحات لعب بالمدارس الابتدائية,04 أشهر,2025/07/09,ميلة,تاجنانت,0,,713827941411978,https://www.facebook.com/permalink.php?story_fbid=pfbid0JKt4W9GP5QREN8h1bnhg3KWg6ncaaHK9WnAcAbGHdttbruJZnSbnrqZSNKPx9C3Dl&id=100083543343398,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/524755277_713827704745335_395684950429553029_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=_xaOanUzVi8Q7kNvwGqoZI4&_nc_oc=Ado_PnA5D_x9EnUURUT_vimj6gOo-_DGmESX_ayBZHHc8CLQsvaQbQ8LTA4qy09QfsM&_nc_zt=23&_nc_ht=scontent-dfw5-1.xx&_nc_gid=Td0uEb7VzSGeQgJFHyBPSw&_nc_ss=72289&oh=00_AQDgpqRHppeYKED67xK6Gzq3JQ6hcwG5pHNs4CX7NB5CSA&oe=6A5FFF9F
134,مؤسسة أشغال البناء في مختلف مراحله عوري محمد تاجنانت,"6.871.952,50",صيانة الملاعب الجوارية ( مشتى بلخير، مشتى بوسلام),شهرين,2025/07/09,ميلة,تاجنانت,0,,713827941411978,https://www.facebook.com/permalink.php?story_fbid=pfbid0JKt4W9GP5QREN8h1bnhg3KWg6ncaaHK9WnAcAbGHdttbruJZnSbnrqZSNKPx9C3Dl&id=100083543343398,https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-6/524755277_713827704745335_395684950429553029_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s720x720&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=_xaOanUzVi8Q7kNvwGqoZI4&_nc_oc=Ado_PnA5D_x9EnUURUT_vimj6gOo-_DGmESX_ayBZHHc8CLQsvaQbQ8LTA4qy09QfsM&_nc_zt=23&_nc_ht=scontent-dfw5-1.xx&_nc_gid=Td0uEb7VzSGeQgJFHyBPSw&_nc_ss=72289&oh=00_AQDgpqRHppeYKED67xK6Gzq3JQ6hcwG5pHNs4CX7NB5CSA&oe=6A5FFF9F
135,شركة تضامن بلهادي عباس و شركائه للاشغال العمومية الكبرى سطيف,"1.989.680,00",تهيئة أرصفة المدينة ش 3,شهرين,2025/07/22,ميلة,تاجنانت,0,,710017688459670,https://www.facebook.com/permalink.php?story_fbid=pfbid02sTehgW5S17qzC6v7MnrpmXaF5vohfaDFvjnYUFkp7WsTRqH1hnjXtWP9m6UWid5hl&id=100083543343398,https://scontent-mia5-1.xx.fbcdn.net/v/t39.30808-6/520989957_710017398459699_1408256085600533657_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=3OmmwbNT7oUQ7kNvwERBeDB&_nc_oc=AdpRPCGWEhwv-jThGAtfFyddK9LYoQDCndLhUC145mSmBcICDU-cXkfteiEZyLzCQE0&_nc_zt=23&_nc_ht=scontent-mia5-1.xx&_nc_gid=y55AZrgAOP1fYUQtN-QVJA&_nc_ss=72289&oh=00_AQBsaTtCBRY4QVePhwB7maNZ5JsipQrlIi9FONS8Jvb48Q&oe=6A600AA3
136,تجارة بالتجزئة للمكتبة و الوراقة - بويلفان منير - تاجنانت,"6.785.395,00",إقتناء الأدوات المدرسية للتلاميذ المعوزين,30 يوم,22 جويلية 2025,ميلة,تاجنانت,0,,710017688459670,https://www.facebook.com/permalink.php?story_fbid=pfbid02sTehgW5S17qzC6v7MnrpmXaF5vohfaDFvjnYUFkp7WsTRqH1hnjXtWP9m6UWid5hl&id=100083543343398,https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-6/521656547_710017455126360_2033283236866996371_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=PKaoFaY4GrYQ7kNvwEZ_F3q&_nc_oc=Adp2heSfHdOEnSNjBL5dMQPELd8XX2nHY_611hKNnP5rjanplrmGp8eY6EIP6TvF4Z8&_nc_zt=23&_nc_ht=scontent-mia3-2.xx&_nc_gid=y55AZrgAOP1fYUQtN-QVJA&_nc_ss=72289&oh=00_AQBVyaCYxXesFRzgzw9tltLbJ9elMF7l6CzoK_x6OWhhZw&oe=6A6021B0
137,تجارة بالجملة لعتاد الإعلام و آلات المكتب، لوحقها و مستلزماتها عماد حمودي - العلمة,"3.272.500,00",إقتناء جوائز تشجيعية للطلبة الأوائل,15 يوم,22 جويلية 2025,ميلة,تاجنانت,0,,710017688459670,https://www.facebook.com/permalink.php?story_fbid=pfbid02sTehgW5S17qzC6v7MnrpmXaF5vohfaDFvjnYUFkp7WsTRqH1hnjXtWP9m6UWid5hl&id=100083543343398,https://scontent-mia3-3.xx.fbcdn.net/v/t39.30808-6/520887977_710017405126365_1625891526729007345_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=7ax6UmPaxHwQ7kNvwGZbbxu&_nc_oc=AdoSeModvx5L3_nbt94aLOEjWx5-2TXPeKvPy22eR3AWFgaJ8qn1NPyQnQ1abA94kDY&_nc_zt=23&_nc_ht=scontent-mia3-3.xx&_nc_gid=y55AZrgAOP1fYUQtN-QVJA&_nc_ss=72289&oh=00_AQCmUDUP1UPNFgHxShcLk4wjHeQSYYRUGn0RW8LljQT-lQ&oe=6A600A62
138,مؤسسة الأشغال العمومية و الري بلحي نصرالدين تاجنانت,"10.345.860,00",ربط الخزان المائي المرتفع 100م3 بمشتة بوسلام02 بشبكة التزويد بالمياه الصالحة للشرب و قناة الجر,03 أشهر,20 جويلية 2025,ميلة,تاجنانت,0,,708493508612088,https://www.facebook.com/permalink.php?story_fbid=pfbid023xVprMz3FtJaYdWdBAtH1NPBceT2VerVjQmccBhY5h3iR5rVjkxYfGfskU1RP6wBl&id=100083543343398,https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-6/520434766_708493308612108_3987361103520294725_n.jpg?stp=dst-jpg_tt6&cstp=mx1448x2048&ctp=s590x590&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=yf3knPaECk8Q7kNvwGS_xXr&_nc_oc=Adrj45Ydu5MzWiAOPR8qrbjEWb56nLGwfHbBIXUl_BlhYv2eZX-2e3Ki_IcLD1Iotr9eSwyrXuJX5q7lVkn8JW98&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=SAgk4PyJHhn9OkJzjbOOHw&_nc_ss=72289&oh=00_AQCddL6LfjzqxYP5eANZs4i3TooDBaBPr5GhhMdVKoz0hQ&oe=6A60227B
